id|nct_id|ctgov_group_code|units|scope|count
631|NCT02454127|B2|Participants|Overall|40
632|NCT02454127|B1|Participants|Overall|40
633|NCT02454101|B3|Participants|Overall|288
634|NCT02454101|B2|Participants|Overall|143
635|NCT02454101|B1|Participants|Overall|145
636|NCT02453581|B1|Participants|Overall|24
637|NCT02452944|B3|Participants|Overall|62
638|NCT02452944|B2|Participants|Overall|31
639|NCT02452944|B1|Participants|Overall|31
640|NCT02451150|B3|Participants|Overall|6
641|NCT02451150|B2|Participants|Overall|3
642|NCT02451150|B1|Participants|Overall|3
643|NCT02450799|B4|Participants|Overall|98
644|NCT02450799|B3|Participants|Overall|30
645|NCT02450799|B2|Participants|Overall|37
646|NCT02450799|B1|Participants|Overall|31
647|NCT02449902|B3|Participants|Overall|50
648|NCT02449902|B2|Participants|Overall|26
649|NCT02449902|B1|Participants|Overall|24
650|NCT02449044|B1|Participants|Overall|111
651|NCT02448914|B1|Participants|Overall|11
652|NCT02448862|B3|Participants|Overall|10575
653|NCT02448862|B2|Participants|Overall|6050
654|NCT02448862|B1|Participants|Overall|4525
655|NCT02447458|B7|Participants|Overall|39
656|NCT02447458|B6|Participants|Overall|10
657|NCT02447458|B5|Participants|Overall|6
658|NCT02447458|B4|Participants|Overall|6
659|NCT02447458|B3|Participants|Overall|6
660|NCT02447458|B2|Participants|Overall|6
661|NCT02447458|B1|Participants|Overall|5
662|NCT02446990|B3|Participants|Overall|19102
663|NCT02446990|B2|Participants|Overall|9552
664|NCT02446990|B1|Participants|Overall|9550
665|NCT02446171|B5|Participants|Overall|44
666|NCT02446171|B4|Participants|Overall|11
667|NCT02446171|B3|Participants|Overall|11
668|NCT02446171|B2|Participants|Overall|11
669|NCT02446171|B1|Participants|Overall|11
670|NCT02445755|B1|Participants|Overall|113
671|NCT02445573|B3|Participants|Overall|80
672|NCT02445573|B2|Participants|Overall|40
673|NCT02445573|B1|Participants|Overall|40
674|NCT02444715|B3|Participants|Overall|94
675|NCT02444715|B2|Participants|Overall|48
676|NCT02444715|B1|Participants|Overall|46
677|NCT02444182|B3|Participants|Overall|108
678|NCT02444182|B2|Participants|Overall|54
679|NCT02444182|B1|Participants|Overall|54
680|NCT02443792|B3|Participants|Overall|75
681|NCT02443792|B2|Participants|Overall|25
682|NCT02443792|B1|Participants|Overall|50
683|NCT02442700|B3|Participants|Overall|24
684|NCT02442700|B2|Participants|Overall|12
685|NCT02442700|B1|Participants|Overall|12
686|NCT02442310|B1|Participants|Overall|20
687|NCT02441218|B3|Participants|Overall|6505
688|NCT02441218|B2|Participants|Overall|3264
689|NCT02441218|B1|Participants|Overall|3241
690|NCT02441179|B3|Participants|Overall|33
691|NCT02441179|B2|Participants|Overall|16
692|NCT02441179|B1|Participants|Overall|17
693|NCT02441114|B1|Participants|Overall|10
694|NCT02440659|B3|Participants|Overall|1960
695|NCT02440659|B2|Participants|Overall|614
696|NCT02440659|B1|Participants|Overall|1346
697|NCT02440633|B1|Participants|Overall|8
698|NCT02439879|B3|Participants|Overall|33
699|NCT02439879|B2|Participants|Overall|17
700|NCT02439879|B1|Participants|Overall|16
701|NCT02438540|B3|Participants|Overall|39
702|NCT02438540|B2|Participants|Overall|20
703|NCT02438540|B1|Participants|Overall|19
704|NCT02437409|B1|Participants|Overall|100
705|NCT02437305|B3|Participants|Overall|100
706|NCT02437305|B2|Participants|Overall|50
707|NCT02437305|B1|Participants|Overall|50
708|NCT02436811|B4|Participants|Overall|180
709|NCT02436811|B3|Participants|Overall|60
710|NCT02436811|B2|Participants|Overall|60
711|NCT02436811|B1|Participants|Overall|60
712|NCT02436330|B3|Participants|Overall|84
713|NCT02436330|B2|Participants|Overall|24
714|NCT02436330|B1|Participants|Overall|60
715|NCT02435966|B4|Participants|Overall|131
716|NCT02435966|B3|Participants|Overall|30
717|NCT02435966|B2|Participants|Overall|54
718|NCT02435966|B1|Participants|Overall|47
719|NCT02435836|B1|Participants|Overall|631
720|NCT02434939|B3|Participants|Overall|240
721|NCT02434939|B2|Participants|Overall|120
722|NCT02434939|B1|Participants|Overall|120
723|NCT02434523|B3|Participants|Overall|30
724|NCT02434523|B2|Participants|Overall|15
725|NCT02434523|B1|Participants|Overall|15
726|NCT02433366|B3|Participants|Overall|1213
727|NCT02433366|B2|Participants|Overall|802
728|NCT02433366|B1|Participants|Overall|411
729|NCT02432040|B3|Participants|Overall|28
730|NCT02432040|B2|Participants|Overall|14
731|NCT02432040|B1|Participants|Overall|14
732|NCT02431741|B1|Participants|Overall|14
733|NCT02431455|B3|Participants|Overall|224
734|NCT02431455|B2|Participants|Overall|112
735|NCT02431455|B1|Participants|Overall|112
736|NCT02431299|B3|Participants|Overall|298
737|NCT02431299|B2|Participants|Overall|62
738|NCT02431299|B1|Participants|Overall|236
739|NCT02430870|B9|Participants|Overall|48
740|NCT02430870|B8|Participants|Overall|8
741|NCT02430870|B7|Participants|Overall|6
742|NCT02430870|B6|Participants|Overall|6
743|NCT02430870|B5|Participants|Overall|6
744|NCT02430870|B4|Participants|Overall|6
745|NCT02430870|B3|Participants|Overall|4
746|NCT02430870|B2|Participants|Overall|6
747|NCT02430870|B1|Participants|Overall|6
748|NCT02430389|B3|Participants|Overall|20
749|NCT02430389|B2|Participants|Overall|10
750|NCT02430389|B1|Participants|Overall|10
751|NCT02430090|B4|Participants|Overall|45
752|NCT02430090|B3|Participants|Overall|15
753|NCT02430090|B2|Participants|Overall|15
754|NCT02430090|B1|Participants|Overall|15
755|NCT02428413|B3|Participants|Overall|108
756|NCT02428413|B2|Participants|Overall|52
757|NCT02428413|B1|Participants|Overall|56
758|NCT02427984|B4|Participants|Overall|112
759|NCT02427984|B3|Participants|Overall|32
760|NCT02427984|B2|Participants|Overall|40
761|NCT02427984|B1|Participants|Overall|40
762|NCT02427750|B3|Participants|Overall|126
763|NCT02427750|B2|Participants|Overall|63
764|NCT02427750|B1|Participants|Overall|63
765|NCT02427477|B3|Participants|Overall|120
766|NCT02427477|B2|Participants|Overall|60
767|NCT02427477|B1|Participants|Overall|60
768|NCT02424565|B1|Participants|Overall|14
769|NCT02424149|B3|Participants|Overall|104
770|NCT02424149|B2|Participants|Overall|52
771|NCT02424149|B1|Participants|Overall|52
772|NCT02423993|B5|Participants|Overall|77
773|NCT02423993|B4|Participants|Overall|19
774|NCT02423993|B3|Participants|Overall|23
775|NCT02423993|B2|Participants|Overall|16
776|NCT02423993|B1|Participants|Overall|19
777|NCT02423447|B1|Participants|Overall|25
778|NCT02423317|B3|Participants|Overall|60
779|NCT02423317|B2|Participants|Overall|30
780|NCT02423317|B1|Participants|Overall|30
781|NCT02420093|B3|Participants|Overall|15
782|NCT02420093|B2|Participants|Overall|7
783|NCT02420093|B1|Participants|Overall|8
784|NCT02420041|B3|Participants|Overall|28
785|NCT02420041|B2|Participants|Overall|14
786|NCT02420041|B1|Participants|Overall|14
787|NCT02419313|B1|Participants|Overall|30
788|NCT02418676|B4|Participants|Overall|15
789|NCT02418676|B3|Participants|Overall|5
790|NCT02418676|B2|Participants|Overall|5
791|NCT02418676|B1|Participants|Overall|5
792|NCT02418234|B1|Participants|Overall|314
793|NCT02416180|B1|Participants|Overall|111
794|NCT02415959|B6|Participants|Overall|70
795|NCT02415959|B5|Participants|Overall|14
796|NCT02415959|B4|Participants|Overall|14
797|NCT02415959|B3|Participants|Overall|14
798|NCT02415959|B2|Participants|Overall|14
799|NCT02415959|B1|Participants|Overall|14
800|NCT02414828|B5|Participants|Overall|72
801|NCT02414828|B4|Participants|Overall|31
802|NCT02414828|B3|Participants|Overall|20
803|NCT02414828|B2|Participants|Overall|10
804|NCT02414828|B1|Participants|Overall|11
805|NCT02414152|B1|Participants|Overall|2
806|NCT02413333|B5|Participants|Overall|132
807|NCT02413333|B4|Participants|Overall|1
808|NCT02413333|B3|Participants|Overall|1
809|NCT02413333|B2|Participants|Overall|65
810|NCT02413333|B1|Participants|Overall|65
811|NCT02413034|B3|Participants|Overall|28
812|NCT02413034|B2|Participants|Overall|14
813|NCT02413034|B1|Participants|Overall|14
814|NCT02412657|B4|Participants|Overall|69
815|NCT02412657|B3|Participants|Overall|22
816|NCT02412657|B2|Participants|Overall|23
817|NCT02412657|B1|Participants|Overall|24
818|NCT02411929|B1|Participants|Overall|8
819|NCT02411747|B3|Participants|Overall|32
820|NCT02411747|B2|Participants|Overall|16
821|NCT02411747|B1|Participants|Overall|16
822|NCT02406937|B4|Participants|Overall|176
823|NCT02406937|B3|Participants|Overall|58
824|NCT02406937|B2|Participants|Overall|59
825|NCT02406937|B1|Participants|Overall|59
826|NCT02406586|B4|Participants|Overall|35
827|NCT02406586|B3|Participants|Overall|12
828|NCT02406586|B2|Participants|Overall|12
829|NCT02406586|B1|Participants|Overall|11
830|NCT02406495|B1|Participants|Overall|40
831|NCT02404649|B3|Participants|Overall|30
832|NCT02404649|B2|Participants|Overall|14
833|NCT02404649|B1|Participants|Overall|16
834|NCT02403180|B3|Participants|Overall|70
835|NCT02403180|B2|Participants|Overall|34
836|NCT02403180|B1|Participants|Overall|36
837|NCT02402127|B7|Participants|Overall|24
838|NCT02402127|B6|Participants|Overall|4
839|NCT02402127|B5|Participants|Overall|4
840|NCT02402127|B4|Participants|Overall|4
841|NCT02402127|B3|Participants|Overall|4
842|NCT02402127|B2|Participants|Overall|4
843|NCT02402127|B1|Participants|Overall|4
844|NCT02402322|B4|Participants|Overall|77
845|NCT02402322|B3|Participants|Overall|25
846|NCT02402322|B2|Participants|Overall|25
847|NCT02402322|B1|Participants|Overall|27
848|NCT02402296|B3|Participants|Overall|30
849|NCT02402296|B2|Participants|Overall|15
850|NCT02402296|B1|Participants|Overall|15
851|NCT02401529|B3|Participants|Overall|100
852|NCT02401529|B2|Participants|Overall|50
853|NCT02401529|B1|Participants|Overall|50
854|NCT02401464|B5|Participants|Overall|52
855|NCT02401464|B4|Participants|Overall|13
856|NCT02401464|B3|Participants|Overall|13
857|NCT02401464|B2|Participants|Overall|13
858|NCT02401464|B1|Participants|Overall|13
859|NCT02400996|B1|Participants|Overall|40
860|NCT02400710|B3|Participants|Overall|20
861|NCT02400710|B2|Participants|Overall|10
862|NCT02400710|B1|Participants|Overall|10
863|NCT02400333|B5|Participants|Overall|36
864|NCT02400333|B4|Participants|Overall|9
865|NCT02400333|B3|Participants|Overall|9
866|NCT02400333|B2|Participants|Overall|9
867|NCT02400333|B1|Participants|Overall|9
868|NCT02399345|B1|Participants|Overall|10
869|NCT02399163|B1|Participants|Overall|62
870|NCT02399111|B5|Participants|Overall|9
871|NCT02399111|B4|Participants|Overall|0
872|NCT02399111|B3|Participants|Overall|4
873|NCT02399111|B2|Participants|Overall|1
874|NCT02399111|B1|Participants|Overall|4
875|NCT02397915|B1|Participants|Overall|300
876|NCT02397655|B1|Participants|Overall|10711
877|NCT02396160|B3|Participants|Overall|150
878|NCT02396160|B2|Participants|Overall|75
879|NCT02396160|B1|Participants|Overall|75
880|NCT02396147|B3|Participants|Overall|54
881|NCT02396147|B2|Participants|Overall|27
882|NCT02396147|B1|Participants|Overall|27
883|NCT02395055|B3|Participants|Overall|84
884|NCT02395055|B2|Participants|Overall|44
885|NCT02395055|B1|Participants|Overall|40
886|NCT02394457|B3|Participants|Overall|28
887|NCT02394457|B2|Participants|Overall|13
888|NCT02394457|B1|Participants|Overall|15
889|NCT02393950|B3|Participants|Overall|18
890|NCT02393950|B2|Participants|Overall|9
891|NCT02393950|B1|Participants|Overall|9
892|NCT02393677|B3|Participants|Overall|80
893|NCT02393677|B2|Participants|Overall|40
894|NCT02393677|B1|Participants|Overall|40
895|NCT02392767|B3|Participants|Overall|25
896|NCT02392767|B2|Participants|Overall|13
897|NCT02392767|B1|Participants|Overall|12
898|NCT02392247|B1|Participants|Overall|50
899|NCT02391714|B3|Participants|Overall|80
900|NCT02391714|B2|Participants|Overall|40
901|NCT02391714|B1|Participants|Overall|40
902|NCT02389088|B1|Participants|Overall|9
903|NCT02389452|B1|Participants|Overall|394
904|NCT02389361|B3|Participants|Overall|51
905|NCT02389361|B2|Participants|Overall|27
906|NCT02389361|B1|Participants|Overall|24
907|NCT02388815|B1|Participants|Overall|89
908|NCT02388763|B1|Participants|Overall|64
909|NCT02388074|B1|Participants|Overall|22
910|NCT02387801|B3|Participants|Overall|12
911|NCT02387801|B2|Participants|Overall|6
912|NCT02387801|B1|Participants|Overall|6
913|NCT02387580|B7|Participants|Overall|48
914|NCT02387580|B6|Participants|Overall|8
915|NCT02387580|B5|Participants|Overall|8
916|NCT02387580|B4|Participants|Overall|8
917|NCT02387580|B3|Participants|Overall|8
918|NCT02387580|B2|Participants|Overall|8
919|NCT02387580|B1|Participants|Overall|8
920|NCT02387554|B5|Participants|Overall|33
921|NCT02387554|B4|Participants|Overall|8
922|NCT02387554|B3|Participants|Overall|8
923|NCT02387554|B2|Participants|Overall|7
924|NCT02387554|B1|Participants|Overall|10
925|NCT02387502|B4|Participants|Overall|120
926|NCT02387502|B3|Participants|Overall|40
927|NCT02387502|B2|Participants|Overall|40
928|NCT02387502|B1|Participants|Overall|40
929|NCT02387268|B1|Participants|Overall|10
930|NCT02383719|B1|Participants|Overall|18
931|NCT02383420|B4|Participants|Overall|21
932|NCT02383420|B3|Participants|Overall|3
933|NCT02383420|B2|Participants|Overall|10
934|NCT02383420|B1|Participants|Overall|8
935|NCT02382913|B11|Participants|Overall|315
936|NCT02382913|B10|Participants|Overall|33
937|NCT02382913|B9|Participants|Overall|30
938|NCT02382913|B8|Participants|Overall|30
939|NCT02382913|B7|Participants|Overall|37
940|NCT02382913|B6|Participants|Overall|30
941|NCT02382913|B5|Participants|Overall|33
942|NCT02382913|B4|Participants|Overall|27
943|NCT02382913|B3|Participants|Overall|32
944|NCT02382913|B2|Participants|Overall|36
945|NCT02382913|B1|Participants|Overall|27
946|NCT02382640|B5|Participants|Overall|36
947|NCT02382640|B4|Participants|Overall|9
948|NCT02382640|B3|Participants|Overall|9
949|NCT02382640|B2|Participants|Overall|9
950|NCT02382640|B1|Participants|Overall|9
951|NCT02381678|B1|Participants|Overall|225
952|NCT02381418|B1|Participants|Overall|120
953|NCT02380287|B9|Participants|Overall|22
954|NCT02380287|B8|Participants|Overall|3
955|NCT02380287|B7|Participants|Overall|3
956|NCT02380287|B6|Participants|Overall|3
957|NCT02380287|B5|Participants|Overall|3
958|NCT02380287|B4|Participants|Overall|3
959|NCT02380287|B3|Participants|Overall|3
960|NCT02380287|B2|Participants|Overall|3
961|NCT02380287|B1|Participants|Overall|1
962|NCT02380261|B1|Participants|Overall|35
963|NCT02379637|B3|Participants|Overall|70
964|NCT02379637|B2|Participants|Overall|35
965|NCT02379637|B1|Participants|Overall|35
966|NCT02376998|B1|Participants|Overall|11
967|NCT02375373|B1|Participants|Overall|12
968|NCT02375347|B1|Participants|Overall|13
969|NCT02374346|B1|Participants|Overall|446
970|NCT02374164|B4|Participants|Overall|36
971|NCT02374164|B3|Participants|Overall|12
972|NCT02374164|B2|Participants|Overall|12
973|NCT02374164|B1|Participants|Overall|12
974|NCT02372344|B1|Participants|Overall|42
975|NCT02372097|B3|Participants|Overall|24
976|NCT02372097|B2|Participants|Overall|12
977|NCT02372097|B1|Participants|Overall|12
978|NCT02372071|B1|Participants|Overall|93
979|NCT02372058|B1|Participants|Overall|100
980|NCT02370615|B3|Participants|Overall|33
981|NCT02370615|B2|Participants|Overall|18
982|NCT02370615|B1|Participants|Overall|15
983|NCT02370602|B7|Participants|Overall|13
984|NCT02370602|B6|Participants|Overall|2
985|NCT02370602|B5|Participants|Overall|3
986|NCT02370602|B4|Participants|Overall|3
987|NCT02370602|B3|Participants|Overall|2
988|NCT02370602|B2|Participants|Overall|2
989|NCT02370602|B1|Participants|Overall|1
990|NCT02370121|B3|Participants|Overall|24
991|NCT02370121|B2|Participants|Overall|12
992|NCT02370121|B1|Participants|Overall|12
993|NCT02369341|B3|Participants|Overall|120
994|NCT02369341|B2|Participants|Overall|57
995|NCT02369341|B1|Participants|Overall|63
996|NCT02368457|B3|Participants|Overall|24
997|NCT02368457|B2|Participants|Overall|12
998|NCT02368457|B1|Participants|Overall|12
999|NCT02368314|B3|Participants|Overall|123
1000|NCT02368314|B2|Participants|Overall|59
1001|NCT02368314|B1|Participants|Overall|64
1002|NCT02368093|B3|Participants|Overall|48
1003|NCT02368093|B2|Participants|Overall|24
1004|NCT02368093|B1|Participants|Overall|24
1005|NCT02367885|B4|Participants|Overall|99
1006|NCT02367885|B3|Participants|Overall|33
1007|NCT02367885|B2|Participants|Overall|33
1008|NCT02367885|B1|Participants|Overall|33
1009|NCT02367066|B3|Participants|Overall|20
1010|NCT02367066|B2|Participants|Overall|10
1011|NCT02367066|B1|Participants|Overall|10
1012|NCT02366923|B1|Participants|Overall|22
1013|NCT02366910|B1|Participants|Overall|21
1014|NCT02366689|B4|Participants|Overall|179
1015|NCT02366689|B3|Participants|Overall|61
1016|NCT02366689|B2|Participants|Overall|58
1017|NCT02366689|B1|Participants|Overall|60
1018|NCT02366637|B1|Participants|Overall|13
1019|NCT02366338|B4|Participants|Overall|148
1020|NCT02366338|B3|Participants|Overall|36
1021|NCT02366338|B2|Participants|Overall|39
1022|NCT02366338|B1|Participants|Overall|73
1023|NCT02365688|B1|Participants|Overall|18
1024|NCT02364778|B3|Participants|Overall|30
1025|NCT02364778|B2|Participants|Overall|20
1026|NCT02364778|B1|Participants|Overall|10
1027|NCT02363478|B1|Participants|Overall|22
1028|NCT02362373|B1|Participants|Overall|20
1029|NCT02362360|B1|Participants|Overall|52
1030|NCT02362321|B3|Participants|Overall|20
1031|NCT02362321|B2|Participants|Overall|10
1032|NCT02362321|B1|Participants|Overall|10
1033|NCT02361736|B3|Participants|Overall|118
1034|NCT02361736|B2|Participants|Overall|59
1035|NCT02361736|B1|Participants|Overall|59
1036|NCT02360995|B4|Participants|Overall|129
1037|NCT02360995|B3|Participants|Overall|43
1038|NCT02360995|B2|Participants|Overall|43
1039|NCT02360995|B1|Participants|Overall|43
1040|NCT02360124|B4|Participants|Overall|323
1041|NCT02360124|B3|Participants|Overall|108
1042|NCT02360124|B2|Participants|Overall|107
1043|NCT02360124|B1|Participants|Overall|108
1044|NCT02359955|B3|Participants|Overall|20
